image_path,split,true_label,white_region_fraction,white_largest_component_pixels,white_largest_component_border_share,white_largest_component_bbox_fill,has_substantial_white_region,edge_fraction,largest_edge_component_pixels,edge_border_fraction,has_coast_or_land_water_candidate,dark_pixel_fraction,dark_largest_component_pixels,dark_largest_component_border_share,dark_largest_component_bbox_fill,dark_largest_component_elongation,has_dark_linear_or_curvilinear_candidate,predicted_probability,predicted_label,error_type
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\445_11200_4800_img_3cS9ZwssH0susbdj_GBR_cls_0.jpg,train,0,0.05245,8381,0.030068010977210357,0.5218555417185554,1,0.0079375,678,0.14409448818897638,1,8.125e-05,13,0.0,0.52,2.1224343907220606,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1995_600_7000_img_87nd99XlTVXvHTT2_SIN_cls_0.jpg,train,0,0.00275,231,0.0,0.7777777777777778,0,0.00515625,429,0.0,0,0.33460625,31267,0.013432692615217321,0.313925702811245,2.0335400584373686,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2441_12400_7000_img_VBspMFzR9DSxyLxX_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.00025,8,0.025,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\7_600_200_img_L3s5Dy0iIsWhAJSn_EGY_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.00869375,637,0.0,0.4656432748538012,2.2094640275078397,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1777_4600_6800_img_kaBjcPZxK8YUZiB0_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.00079375,30,0.6062992125984252,0,0.0024375,366,0.08743169398907104,0.43990384615384615,1.7085038871998492,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1162_11000_4200_img_abUYIdoOnndBGEXk_GIB_cls_0.jpg,train,0,0.00291875,80,0.0,0.5925925925925926,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1083_11200_4800_img_Y20ooRYEJapsKot0_GBR_cls_0.jpg,train,0,0.00033125,53,0.0,0.49074074074074076,0,0.0044375,283,0.23943661971830985,1,0.02901875,4281,0.03620649380985751,0.6589195013082961,1.4605868206042876,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\67_4000_1000_img_ufpbSY1P0tfm8l7U_GBR_cls_0.jpg,train,0,0.0998625,15815,0.01726209294973127,0.793925702811245,1,0.0098,1506,0.10650510204081633,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\970_8800_8600_img_bGBTBPEVMBkiz67P_GBR_cls_0.jpg,train,0,0.0158375,2482,0.05439161966156326,0.5620471014492754,0,0.00448125,706,0.39609483960948394,1,1.875e-05,3,0.0,0.75,1.732050807568877,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2297_2200_11800_img_pWZojUXzDfXJUyFh_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.00071875,49,0.0,0,0.00230625,145,0.0,0.5576923076923077,2.442386388793195,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\12_0_600_img_N4eE49g4YsXf_VEN_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\0_0_0_img_OSnFZtSWXq8ZPBbz_EGY_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0958125,153,0.10313111545988259,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\2_400_0_img_3dkOLPDeT3wcNBNL_JAV_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\1657_4600_7000_img_Zxq6k0nxSmFIeP56_GBR_cls_1.jpg,train,1,0.0177875,302,0.0,0.2915057915057915,0,0.04940625,1675,0.08020240354206198,0,0.038475,6134,0.004564721225953701,0.08544841612570696,12.99167422772207,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\674_13000_7400_img_62zAYLMoVi2IP1KN_GBR_cls_0.jpg,train,0,0.6541,104512,0.005482624004898959,0.8242271293375394,1,0.0237125,2241,0.19135477069056406,1,0.00725625,799,0.0,0.4424141749723145,6.557366058570804,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\860_8000_4000_img_X37emXYsBP0hUJ4D_GBR_cls_0.jpg,train,0,0.27509375,43727,0.0063576280101539095,0.600513623379477,1,0.01085625,410,0.03223949337938975,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\2263_7400_8000_img_EBTE8S4H7DtWRPue_SIN_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.014425,912,0.08232235701906412,0,0.0149875,405,0.0,0.19593613933236576,6.148424557608815,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\3_600_0_img_6oje2smgwXmgetoH_JAP_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,4.375e-05,7,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\489_1200_3600_img_Ni6bWd3tJCj87Cax_SIN_cls_0.jpg,train,0,0.2419125,32415,0.016905753509177848,0.6753125,1,0.02549375,1704,0.09193429762196617,0,0.00054375,56,0.0,0.691358024691358,1.4123839938564862,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1161_2600_5200_img_GjiDVD6lTRJIpudJ_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.00254375,52,0.21621621621621623,0,0.022525,1040,0.019230769230769232,0.41467304625199364,3.3710513636263526,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\0_0_0_img_aTn6LrZpWxeDnaK5_BOR_cls_0.jpg,train,0,3.75e-05,6,0.0,0.6666666666666666,0,0.0065125,118,0.09021113243761997,0,0.0312375,140,0.0,0.7777777777777778,1.255092035816457,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2074_7800_9200_img_I8w8qrNwpHMIplnD_GBR_cls_0.jpg,train,0,0.0464125,4384,0.023266423357664233,0.4301834952408988,1,0.02859375,591,0.21683060109289617,1,0.00050625,54,0.2222222222222222,0.8307692307692308,2.5938822508777792,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\7_600_200_img_GVgJNGydE3EWaBfs_GBR_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\10_400_400_img_XCByagXRULdrOeFn_JAV_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\767_3600_3400_img_SiJwnl8RTTvHk6Ks_GBR_cls_0.jpg,train,0,0.14493125,20889,0.012494614390348987,0.3319508009153318,1,0.0392375,3431,0.19448869066581714,1,0.6853,98903,0.005945219053011537,0.6830317679558011,1.2671733059194181,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\5_200_200_img_K5InbHW3BBXHczW5_ADR_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0052625,524,0.06294536817102138,0,0.0057375,753,0.0,0.24672346002621232,7.036914743922937,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\798_800_5400_img_yDwKzwGDEKVvN1B6_GBR_cls_0.jpg,train,0,0.00089375,54,0.0,0.7012987012987013,0,0.00038125,10,0.21311475409836064,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2143_8000_9600_img_7gFsHk9b9bN0lzes_GBR_cls_0.jpg,train,0,0.07190625,5362,0.0,0.5077651515151516,1,0.1544875,2876,0.11388461849664212,0,0.03086875,1064,0.0,0.6062678062678063,1.3655003582137772,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2_400_0_img_cEutb1cYzPGL5rrL_JAV_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\627_12400_7200_img_wsFwQosvgkw6Y8V8_GBR_cls_0.jpg,train,0,0.054475,2845,0.03304042179261863,0.5317757009345795,1,0.0019,253,0.17434210526315788,1,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2_400_0_img_28k2BhkkAnfYn3N4_JAV_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1_200_0_img_1bGgfzBJbJhHp_VEN_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\88_7000_1600_img_f11VBUMpE3lx3Z4u_GBR_cls_0.jpg,train,0,0.52591875,84101,0.009131877147715246,0.5840347222222222,1,0.03735625,5625,0.04015392337292956,0,0.1720875,20943,0.004154132645752757,0.22336817406143344,3.9229866024906728,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\523_14400_3000_img_jklNeTpSd8tpC3TU_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.00148125,31,0.05907172995780591,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\9_200_400_img_pcZIkrVxnbNZIYQY_JAV_cls_1.jpg,train,1,7.5e-05,12,0.0,0.6,0,0.00115625,185,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1474_10800_6800_img_xdooUzuPz0d9sGzO_GBR_cls_0.jpg,train,0,0.13220625,12962,0.016509797870698967,0.6433392892594798,1,0.00515625,260,0.24242424242424243,1,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\0_0_0_img_HMyMVSjEDDLoU61M_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\494_9400_3600_img_vncaJPlStu57eImz_GBR_cls_0.jpg,train,0,0.0105125,202,0.0,0.5658263305322129,0,0.0187625,317,0.21652231845436376,1,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\0_0_0_img_REG4dVTDMzPFVaRd_PHI_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.00994375,152,0.13199245757385292,1,5e-05,6,0.0,1.0,1.632993161855452,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1_200_0_img_7beD0Wxdh7rEnq4Q_NOR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.00024375,25,0.0,0,0.5644375,80800,0.007190594059405941,0.5976331360946746,1.3493805022932974,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\724_13600_8400_img_ivyAzcoi7E48FSrl_SIN_cls_0.jpg,train,0,0.72745625,116203,0.008476545355971877,0.8646056547619048,1,0.0172875,2766,0.06109906001446132,0,0.000425,11,0.0,0.6111111111111112,1.7573417215753528,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1549_8200_6400_img_ImmByi05gv7nizqQ_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0078,161,0.10737179487179487,0,0.0250875,1287,0.024864024864024864,0.18533986175115208,8.331036375941743,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\0_0_0_img_aGCzXbMBnBlLAZHw_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\697_8600_3800_img_dzzBN6RDoK08pvk2_GBR_cls_0.jpg,train,0,0.23564375,33092,0.0030520971836093314,0.36359241435383566,1,0.04491875,5778,0.07708362320857103,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\0_0_0_img_KXIg34WrPGhH9C19_BOR_cls_1.jpg,train,1,0.30990625,49584,0.013048564052920297,0.733491124260355,1,0.01034375,1655,0.05861027190332326,0,9.375e-05,11,0.0,0.7333333333333333,2.2379832998984157,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\679_5800_4000_img_pvcFjMaTSdJom5kx_GBR_cls_0.jpg,train,0,0.22660625,35800,0.007709497206703911,0.7180680359435173,1,0.019175,2931,0.038135593220338986,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\191_11800_2000_img_u2JcBHo6W2wbVgmo_SIN_cls_0.jpg,train,0,0.3996125,63817,0.011235250795242646,0.7707367149758454,1,0.00945625,877,0.06477197620621282,0,0.0003375,17,0.0,0.4857142857142857,1.5387121321310475,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\0_0_0_img_c7AEvXurNDyqNJ0n_GBR_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1125_6800_6000_img_J3umtgSH9SsgLyXW_GBR_cls_0.jpg,train,0,0.0769125,11981,0.0,0.73126220703125,1,0.0194625,2764,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\6_400_200_img_0JPZyDl8TsrA4Fli_JAV_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\7_600_200_img_hWkGTWKAfdrtFDRf_GBR_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2529_14400_7200_img_oTI0Z4g8T3m9cs9Q_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.000175,6,0.0,0,0.01204375,1844,0.07158351409978309,0.5611685940353013,3.8059816854485056,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\825_5400_4000_img_U817AzOaiPXaMoey_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.01121875,273,0.10027855153203342,0,0.03171875,3610,0.026869806094182824,0.23796967699406724,3.4414633183035703,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\11_600_400_img_CSt38gJdIbILBypW_JAV_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\1746_6200_6400_img_Vqcmv8x4GjO7Xs40_SIN_cls_1.jpg,train,1,0.004075,237,0.0,0.4514285714285714,0,0.00429375,191,0.09024745269286755,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2_400_0_img_NAQ8ZFrR75P0mks0_BAH_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.01223125,245,0.09862033725089422,0,0.00013125,21,0.0,0.7,1.2876918660742938,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\84_8400_800_img_ypBxkZLs2iLOU1Kt_SIN_cls_0.jpg,train,0,0.06424375,10157,0.03583735354927636,0.5008382642998027,1,0.01336875,2128,0.1570827489481066,1,0.09325,2299,0.0117442366246194,0.48298319327731093,1.2291636205538297,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\679_4200_3000_img_vKrmDYPw0liGk5SP_SIN_cls_0.jpg,train,0,0.0017125,274,0.0,0.43492063492063493,0,0.00198125,211,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\0_0_0_img_Z9ue41QTsmTR5v9d_COR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1_200_0_img_gv9bJC8rJ4DejCL2_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\6_400_200_img_xE0kzJvvDsuVar0K_CHS_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.03588125,24,0.11827207803518551,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1_200_0_img_2fUpxIlo2BJtEFcQ_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\6_400_200_img_B6kW7yn9gMAuwD57_JAP_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0004125,66,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\231_6200_1800_img_I04huOSOy7Bqn13q_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,9.375e-05,14,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1727_9400_5600_img_TtxOglrVF2WRBwHh_GIB_cls_0.jpg,train,0,0.00088125,141,0.0,0.6527777777777778,0,0.000975,156,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\1815_8200_6600_img_OY1sfp7JJO4XSizM_SIN_cls_1.jpg,train,1,0.00248125,337,0.0,0.5721561969439728,0,0.0057125,150,0.0,0,1.25e-05,2,0.0,1.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\668_10200_3600_img_QG8x0tnYJs89ra9X_GBR_cls_0.jpg,train,0,0.38883125,62189,0.010596729325121805,0.6398045267489711,1,0.00880625,374,0.17459190915542938,1,6.25e-06,1,1.0,1.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1_200_0_img_sfbiN2pJZZxPDWo0_GBR_cls_0.jpg,train,0,6.25e-05,3,0.0,0.75,0,0.001525,132,0.0,0,5.625e-05,9,0.0,1.0,1.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\658_8000_7200_img_FwxlTQU5CLjYL1P6_GBR_cls_0.jpg,train,0,0.0140125,2105,0.0,0.35324718912569225,0,0.01739375,1428,0.0,0,0.00536875,99,0.0,0.45,2.9808898921338867,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2744_13000_10600_img_j9BuruxeUH0SBJrM_GBR_cls_0.jpg,train,0,0.0001,16,0.0,0.8,0,0.032825,1267,0.09748667174409749,0,0.0030125,176,0.0,0.20441347270615565,8.725284139647222,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\499_9400_3000_img_KKBr1CyXRDzgCt7v_GBR_cls_0.jpg,train,0,0.21063125,33480,0.018399044205495818,0.5134969325153375,1,0.0226625,2977,0.10286817429674573,0,0.00435625,128,0.0,0.6274509803921569,1.814279968357444,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\224_10200_5200_img_0Xek6T3jY1h3bU9M_GBR_cls_0.jpg,train,0,0.00489375,515,0.009708737864077669,0.4306020066889632,0,0.00318125,234,0.5147347740667977,1,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\3_600_0_img_ZRgLQH2XOY3fezJy_GBR_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1_200_0_img_sZHJCD4FMRHAJeI9_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.001175,81,0.44680851063829785,0,0.0001125,14,0.0,1.0,4.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1832_8200_8400_img_9hOcoVBgfiQyIDsm_SIN_cls_0.jpg,train,0,0.01118125,1738,0.06731875719217491,0.5461973601508485,0,0.0043375,685,0.4020172910662824,1,0.0005375,22,0.0,0.6285714285714286,1.7219852942460065,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\0_0_0_img_TGAFhzOILeERYEUH_JAV_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\11_600_400_img_IuCWaip195jNGpaZ_BAH_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.012825,541,0.04483430799220273,0,0.00184375,164,0.0,0.70995670995671,1.8713524406375326,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1655_6600_6800_img_K0NYl3vfvl4SpDWd_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.00380625,94,0.0755336617405583,0,0.0069375,328,0.024390243902439025,0.41414141414141414,4.9656905654989725,1,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1064_9200_7400_img_xCVKEyUQBMP2ef8r_GBR_cls_0.jpg,train,0,0.15675,24830,0.012082158679017317,0.6934785644463064,1,6.25e-06,1,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\0_0_0_img_9fxowg73MdLJ8Sak_JAV_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\5_200_200_img_ShggDuc15mPHEXHG_JAV_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_1\1\319_11000_4800_img_BIb6rOm8A93XQEC0_GBR_cls_1.jpg,train,1,0.0,0,0.0,0.0,0,0.006975,339,0.05734767025089606,0,0.000975,79,0.0,0.4388888888888889,4.091341305272219,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\0_0_0_img_5kYRxJroyooz6Wlc_SFr_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\2938_9000_10200_img_x66B4HVIIsxGtYEe_GBR_cls_0.jpg,train,0,0.2396,38336,0.01536414858096828,0.6702097902097902,1,0.0119125,1906,0.053515215110178385,0,0.0009875,58,0.0,0.5087719298245614,4.56045398595189,0,,,
C:\Users\amit nagar\Projects\oilguard\data\CSIRO\S1SAR_UnBalanced_400by400_Class_0\0\1456_4800_5800_img_2fVhGnI0Kw3gtjpW_GBR_cls_0.jpg,train,0,0.0,0,0.0,0.0,0,0.00195,157,0.3141025641025641,1,0.8657875,136819,0.007820551239228469,0.85511875,1.0887226394147518,0,,,
